base_lr,lr,data_time,loss,decode.loss_ce,decode.acc_seg,time,iter,memory,step
1.9613655770513682e-06,1.9613655770513682e-06,0.00867617130279541,2.4893316984176637,2.4893316984176637,10.737767219543457,0.25820102691650393,50,8767,50
3.962697798532355e-06,3.962697798532355e-06,0.008565139770507813,2.6515100479125975,2.6515100479125975,45.249107360839844,0.25728569030761717,100,4314,100
5.964030020013346e-06,5.964030020013346e-06,0.008191967010498047,2.4922237515449526,2.4922237515449526,43.665504455566406,0.258242130279541,150,4314,150
7.965362241494336e-06,7.965362241494336e-06,0.008200740814208985,2.1776966214179994,2.1776966214179994,61.00825119018555,0.25744357109069826,200,4314,200
9.96669446297533e-06,9.96669446297533e-06,0.008205533027648926,1.67465478181839,1.67465478181839,73.07813262939453,0.25763282775878904,250,4314,250
1.1968026684456319e-05,1.1968026684456319e-05,0.008307957649230957,1.4228357672691345,1.4228357672691345,58.88046646118164,0.2574086904525757,300,4314,300
1.3969358905937323e-05,1.3969358905937323e-05,0.008337807655334473,1.1243943572044373,1.1243943572044373,86.4961929321289,0.25844905376434324,350,4314,350
1.597069112741831e-05,1.597069112741831e-05,0.00834510326385498,1.0420995235443116,1.0420995235443116,90.68112182617188,0.2590517997741699,400,4314,400
1.797202334889931e-05,1.797202334889931e-05,0.008267402648925781,1.1715268790721893,1.1715268790721893,77.1851577758789,0.25628979206085206,450,4314,450
1.9973355570380306e-05,1.9973355570380306e-05,0.008107423782348633,1.1704062700271607,1.1704062700271607,83.16519165039062,0.25649590492248536,500,4314,500
2.1974687791861306e-05,2.1974687791861306e-05,0.008318495750427247,1.1910646736621857,1.1910646736621857,74.80606079101562,0.256532621383667,550,4314,550
2.3976020013342307e-05,2.3976020013342307e-05,0.008117127418518066,0.8404342263936997,0.8404342263936997,78.32262420654297,0.25660362243652346,600,4314,600
2.597735223482329e-05,2.597735223482329e-05,0.00822134017944336,0.989480373263359,0.989480373263359,80.08150482177734,0.25736441612243655,650,4314,650
2.797868445630428e-05,2.797868445630428e-05,0.008202886581420899,0.7281322926282883,0.7281322926282883,86.26915740966797,0.2560374021530151,700,4314,700
2.99800166777853e-05,2.99800166777853e-05,0.00808124542236328,0.7928693667054176,0.7928693667054176,74.28207397460938,0.2556501865386963,750,4314,750
3.1981348899266314e-05,3.1981348899266314e-05,0.00834801197052002,0.9741532027721405,0.9741532027721405,64.19391632080078,0.2555177927017212,800,4314,800
