base_lr,lr,data_time,loss,decode.loss_ce,decode.acc_seg,time,iter,memory,step
1.9613655770513682e-06,1.9613655770513682e-06,0.0072956085205078125,2.732156276702881,2.732156276702881,15.330321311950684,0.19024507999420165,50,23732,50
3.962697798532355e-06,3.962697798532355e-06,0.007198238372802734,2.693285655975342,2.693285655975342,41.52547836303711,0.18784871101379394,100,3459,100
5.964030020013346e-06,5.964030020013346e-06,0.0067206621170043945,2.356599807739258,2.356599807739258,80.55412292480469,0.19013350009918212,150,3459,150
7.965362241494336e-06,7.965362241494336e-06,0.006339025497436523,1.9780575037002563,1.9780575037002563,81.80243682861328,0.18665924072265624,200,3459,200
9.96669446297533e-06,9.96669446297533e-06,0.006462645530700683,1.7676928043365479,1.7676928043365479,55.495521545410156,0.1847663402557373,250,3459,250
1.1968026684456319e-05,1.1968026684456319e-05,0.0066947460174560545,1.2990595817565918,1.2990595817565918,80.22161102294922,0.1872767210006714,300,3459,300
1.3969358905937323e-05,1.3969358905937323e-05,0.0067098140716552734,1.3948797166347504,1.3948797166347504,86.20714569091797,0.1838219404220581,350,3459,350
1.597069112741831e-05,1.597069112741831e-05,0.006577897071838379,1.0191037952899933,1.0191037952899933,57.84553527832031,0.18383409976959228,400,3459,400
1.797202334889931e-05,1.797202334889931e-05,0.006534647941589355,1.1174479246139526,1.1174479246139526,73.2872543334961,0.18433635234832763,450,3459,450
1.9973355570380306e-05,1.9973355570380306e-05,0.006295299530029297,0.8095555156469345,0.8095555156469345,53.94808578491211,0.18176569938659667,500,3459,500
2.1974687791861306e-05,2.1974687791861306e-05,0.006232762336730957,0.9975169688463211,0.9975169688463211,23.351530075073242,0.18056297302246094,550,3459,550
2.3976020013342307e-05,2.3976020013342307e-05,0.006329631805419922,1.1006098508834838,1.1006098508834838,86.6657943725586,0.18145420551300048,600,3459,600
2.597735223482329e-05,2.597735223482329e-05,0.0065338134765625,0.8386728256940842,0.8386728256940842,60.72529220581055,0.18525464534759523,650,3459,650
2.797868445630428e-05,2.797868445630428e-05,0.006389760971069336,0.5881105870008468,0.5881105870008468,85.87741088867188,0.18233931064605713,700,3459,700
2.99800166777853e-05,2.99800166777853e-05,0.007208013534545898,0.6273179590702057,0.6273179590702057,72.30847930908203,0.1899693250656128,750,3459,750
3.1981348899266314e-05,3.1981348899266314e-05,0.006888246536254883,0.9930177867412567,0.9930177867412567,57.21823501586914,0.18575894832611084,800,3459,800
3.398268112074729e-05,3.398268112074729e-05,0.006310200691223145,0.5834702551364899,0.5834702551364899,83.1270751953125,0.18095405101776124,850,3459,850
3.5984013342228235e-05,3.5984013342228235e-05,0.006157994270324707,0.5643116146326065,0.5643116146326065,88.8126449584961,0.1833718538284302,900,3459,900
3.7985345563709256e-05,3.7985345563709256e-05,0.006201982498168945,0.576698499917984,0.576698499917984,80.66783905029297,0.18159101009368897,950,3459,950
3.998667778519025e-05,3.998667778519025e-05,0.006222867965698242,0.5559356480836868,0.5559356480836868,80.16126251220703,0.18278241157531738,1000,3459,1000
4.198801000667124e-05,4.198801000667124e-05,0.006147527694702148,0.45996749997138975,0.45996749997138975,83.82847595214844,0.18341753482818604,1050,3459,1050
4.398934222815225e-05,4.398934222815225e-05,0.006607699394226074,0.6281279861927033,0.6281279861927033,69.42537689208984,0.18926007747650148,1100,3459,1100
4.599067444963324e-05,4.599067444963324e-05,0.0064789772033691405,0.5818867281079292,0.5818867281079292,77.32935333251953,0.18789877891540527,1150,3459,1150
4.7992006671114227e-05,4.7992006671114227e-05,0.0062475442886352536,0.6681999206542969,0.6681999206542969,80.52735137939453,0.18283333778381347,1200,3459,1200
