base_lr,lr,data_time,grad_norm,loss,decode.loss_cls,decode.loss_mask,decode.loss_dice,decode.d0.loss_cls,decode.d0.loss_mask,decode.d0.loss_dice,decode.d1.loss_cls,decode.d1.loss_mask,decode.d1.loss_dice,decode.d2.loss_cls,decode.d2.loss_mask,decode.d2.loss_dice,decode.d3.loss_cls,decode.d3.loss_mask,decode.d3.loss_dice,decode.d4.loss_cls,decode.d4.loss_mask,decode.d4.loss_dice,decode.d5.loss_cls,decode.d5.loss_mask,decode.d5.loss_dice,decode.d6.loss_cls,decode.d6.loss_mask,decode.d6.loss_dice,decode.d7.loss_cls,decode.d7.loss_mask,decode.d7.loss_dice,decode.d8.loss_cls,decode.d8.loss_mask,decode.d8.loss_dice,time,iter,memory,step
9.997243690562982e-05,9.997243690562988e-06,0.010933399200439453,123.47207374572754,115.2795623779297,4.844114208221436,2.1847562074661253,4.341774868965149,10.244554710388183,1.9285730004310608,3.9209150791168215,4.841066002845764,1.8674473404884337,3.923115849494934,4.749110531806946,1.8929863452911377,3.9539380073547363,4.860254096984863,1.7920520067214967,4.0806151866912845,4.864198708534241,1.796238160133362,4.106693768501282,4.833239412307739,1.8858017802238465,4.157492208480835,4.846113801002502,2.0964173674583435,4.305111455917358,4.850225567817688,2.264092469215393,4.364076614379883,4.845067882537842,2.275646996498108,4.363876533508301,0.42886307239532473,50,12872,50
9.994431042870629e-05,9.994431042870633e-06,0.010709619522094727,151.4200553894043,104.11946868896484,4.401555609703064,1.896331524848938,3.8584614276885985,10.243514442443848,1.8570268034934998,3.442223381996155,4.414286947250366,1.805480694770813,3.352404999732971,4.443734455108642,1.8037141680717468,3.3537338733673097,4.510900926589966,1.8298222303390503,3.506797122955322,4.378791618347168,1.8745794296264648,3.53354012966156,4.476357197761535,1.8830628395080566,3.54042010307312,4.335243892669678,1.8830488085746766,3.5698901414871216,4.386015820503235,1.9121384859085082,3.5938219308853148,4.3571165084838865,1.9021689891815186,3.7732892990112306,0.42714974880218504,100,6270,100
9.991618307226702e-05,9.991618307226695e-06,0.010551023483276366,194.10852432250977,105.13573608398437,4.923130536079407,1.9392555832862854,3.5478543996810914,10.10782585144043,1.7712634325027465,3.216209554672241,4.751997995376587,1.678404414653778,3.083145833015442,4.742419123649597,1.7257816553115846,3.130081224441528,4.8313713550567625,1.7573039650917053,3.2081530809402468,4.793277072906494,1.7788149476051331,3.2929019927978516,4.793401765823364,1.7659802436828613,3.331731915473938,4.835374069213867,1.9263017058372498,3.3996328353881835,4.821659016609192,1.982248032093048,3.5138434171676636,4.936873197555542,1.9592607855796813,3.590237545967102,0.42949209213256834,150,6290,150
9.988805483600922e-05,9.988805483600909e-06,0.010003995895385743,185.6317222595215,104.16529693603516,4.962033367156982,1.7951414942741395,3.225800359249115,10.055109310150147,1.6863874077796936,3.1587168335914613,5.00594129562378,1.7440210103988647,3.123244619369507,4.921955728530884,1.708638560771942,3.0682822465896606,4.82152042388916,1.7693431735038758,3.18068071603775,4.724749755859375,1.8335030794143676,3.3142284631729124,4.798946189880371,1.8630938172340392,3.290116608142853,4.854825377464294,1.8265915989875794,3.2665416836738586,4.909075212478638,1.940390408039093,3.2232987880706787,4.9734598875045775,1.886767315864563,3.232896637916565,0.425192666053772,200,6272,200
9.985992571963016e-05,9.985992571963006e-06,0.010344195365905761,194.49064407348632,100.6308349609375,4.743200325965882,1.7933789014816284,3.1868121147155763,10.061017990112305,1.693392848968506,3.205885648727417,4.675247144699097,1.6636247158050537,3.0621478080749513,4.6530715227127075,1.7017837047576905,3.0951350212097166,4.556642818450928,1.6885649919509889,3.1196834087371825,4.531629371643066,1.7140936970710754,3.107819366455078,4.4929098129272464,1.7538636565208434,3.2159791231155395,4.6160962104797365,1.7937485337257386,3.247632074356079,4.6037877082824705,1.759675717353821,3.233635902404785,4.687913107872009,1.7297654151916504,3.2427014827728273,0.42826123237609864,250,6297,250
9.983179572282673e-05,9.983179572282663e-06,0.010623812675476074,289.120458984375,95.34908447265624,4.245309042930603,2.0186133980751038,2.855286455154419,9.977924156188966,1.8392366170883179,2.9390380024909972,4.229834079742432,1.865224289894104,2.750354528427124,4.239387059211731,1.8826235294342042,2.694327175617218,4.268596029281616,1.9059857845306396,2.774040412902832,4.115560054779053,1.9128546714782715,2.7866586565971376,4.082894253730774,2.0090166687965394,2.8735275149345396,4.244920873641968,1.9239670276641845,2.8581568241119384,4.139705061912537,1.9275885105133057,2.8446234822273255,4.150786089897156,2.07907372713089,2.9139699697494508,0.4317204475402832,300,6292,300
9.980366484529575e-05,9.980366484529565e-06,0.010277247428894043,363.2950042724609,91.32624435424805,3.9612464189529417,1.9046974301338195,3.0524072885513305,9.900460624694825,1.7593242526054382,2.905332088470459,3.8234259843826295,1.7508702516555785,2.712159049510956,3.8313989877700805,1.7764959812164307,2.707049560546875,3.759845423698425,1.8032005429267883,2.7149966955184937,3.8063384294509888,1.815316915512085,2.7161158323287964,3.9068018913269045,1.825756561756134,2.7772260427474977,4.0686850309371945,1.796016228199005,2.8279088973999023,4.024501061439514,1.7769495129585267,2.831332099437714,4.049367666244507,1.8549241781234742,2.8860928058624267,0.4263256072998047,350,6236,350
9.977553308673395e-05,9.97755330867338e-06,0.010197901725769043,255.26952743530273,97.57912750244141,4.48951358795166,1.7368723273277282,3.1567181825637816,9.862703227996827,1.5841349840164185,3.097451639175415,4.552436304092407,1.6192983746528626,2.986267161369324,4.543315196037293,1.5829125761985778,2.9103353142738344,4.575464606285095,1.6123089432716369,2.887283134460449,4.515290021896362,1.6066277980804444,3.0217355251312257,4.433964729309082,1.6527148962020874,3.021864986419678,4.546116495132447,1.629273784160614,3.0584765434265138,4.5972710132598875,1.6905534505844115,3.111992835998535,4.58292555809021,1.7759234309196472,3.1373818635940554,0.4278994560241699,400,6258,400
9.974740044683742e-05,9.974740044683723e-06,0.01042015552520752,508.16632690429685,90.50578422546387,4.115287077426911,1.928115439414978,2.608258330821991,9.853457736968995,1.9099405884742737,2.7037234902381897,4.020647597312927,1.885556972026825,2.5287165582180022,3.8681274533271788,1.8828728914260864,2.541558879613876,3.8861733436584474,1.9499064922332763,2.510763871669769,3.8455172538757325,1.988779366016388,2.641396927833557,3.8483466863632203,1.841449010372162,2.588591468334198,4.019881308078766,1.8761255025863648,2.547765827178955,4.053544104099274,1.8685739517211915,2.5261884927749634,4.0518306016922,1.9937843441963197,2.620904248952866,0.4273606061935425,450,6259,450
9.971926692530254e-05,9.971926692530234e-06,0.010283541679382325,284.01729278564454,95.44031066894532,4.591879343986511,1.602023720741272,2.9292032957077025,9.779734134674072,1.5255233824253083,3.0210241317749023,4.5362877368927,1.5662500262260437,2.8593386888504027,4.448187708854675,1.6432955265045166,2.8389392137527465,4.5458670377731325,1.6182685494422913,2.826048398017883,4.485415744781494,1.5848312199115753,2.9564132690429688,4.506382322311401,1.595053768157959,2.954956865310669,4.48101487159729,1.5361228108406066,2.8766557693481447,4.458866715431213,1.5950864791870116,2.911471438407898,4.609324312210083,1.6263594508171082,2.930490279197693,0.425143837928772,500,6343,500
