82,89
41,71
60,98
83,02
42,11
61,74
82,72
40,55
59,7
78,88
35,91
61,4
80,57
38,97
64,01
80,58
38,64
62,95
66,23
22,89
40,24
79,55
34,64
54,83
81,44
38,37
58,41
81,79
39,59
61,44
81,68
42,13
66,98
81,73
39,69
61,78
78,67
37,57
63,08
81,24
41,2
66,65
81,03
40,61
65,75
