70,21
26,52
34,57
70,09
26,15
33,99
68,5
23,54
30,67
75,93
33,99
44,39
76,11
34,16
44,28
75,71
34,61
45,84
60,22
17,73
25,52
64,5
20,04
27,3
69,17
27,37
35,64
76,52
34,9
45,37
77,53
37,1
47,88
76,87
35,65
46,01
71,23
30,74
42,09
76,7
34,96
44,75
76,4
34,95
45,15
