lr,data_time,loss,decode.loss_ce,decode.acc_seg,aux.loss_ce,aux.acc_seg,time,iter,memory,step
0.00997816673168354,0.004612588882446289,2.082428848743439,1.4894662976264954,30.048084259033203,0.5929625332355499,30.037212371826172,0.39706375598907473,50,20110,50
0.009955882357842396,0.004562067985534668,1.7249707758426667,1.224446314573288,58.82014846801758,0.5005244523286819,54.62141418457031,0.3979631423950195,100,5932,100
