72,82
28,51
34,96
72,88
29,03
35,85
66,57
21,06
25,95
79,99
41,5
52,38
79,9
41,93
52,02
78,99
41,46
52,44
62,62
22,07
30,21
66,08
24,4
30,97
74,45
35,36
44,11
80,33
41,88
51,88
81,37
44,79
55,42
80,08
40,97
50,66
73,47
35,23
47,22
81,62
45,27
56,08
80,63
43,66
53,92
