74,15
25,08
31,06
80,82
34,16
41,13
71,0
26,88
36,32
95,09
72,88
81,53
94,88
70,31
78,28
95,1
72,87
81,29
74,54
27,06
39,6
60,7
27,27
37,03
76,06
48,06
60,49
94,48
71,7
79,49
95,76
76,02
83,64
95,17
73,57
80,95
85,92
50,47
63,41
95,67
75,48
83,09
51,95
34,79
46,49
