92,85
61,73
73,78
93,87
66,5
78,41
92,57
62,66
73,13
95,97
77,22
87,05
95,47
75,02
83,19
95,9
77,24
86,23
79,31
33,57
46,29
77,91
43,98
52,41
87,96
60,71
72,96
96,1
79,37
87,07
96,58
81,43
88,95
96,36
79,96
88,01
86,26
51,39
65,94
91,6
65,12
74,49
89,61
60,91
74,52
