80,91
45,23
57,89
80,82
45,12
57,87
81,16
45,94
59,29
82,29
47,46
60,81
81,54
45,81
58,04
81,9
46,73
59,85
67,41
26,22
36,19
78,1
40,56
51,72
77,14
42,82
54,84
83,62
50,49
63,05
83,61
50,27
63,05
83,41
50,13
62,78
74,33
37,3
51,82
82,08
47,2
58,82
82,65
47,97
60,03
