base_lr,lr,data_time,loss,decode.loss_ce,decode.acc_seg,time,iter,memory,step
1.9613655770513682e-06,1.9613655770513682e-06,0.006190729141235351,2.7527324199676513,2.7527324199676513,6.382942199707031,0.06904387474060059,50,6324,50
3.962697798532355e-06,3.962697798532355e-06,0.0036802291870117188,2.6042272567749025,2.6042272567749025,18.314266204833984,0.06652944087982178,100,1461,100
5.964030020013346e-06,5.964030020013346e-06,0.003688478469848633,2.548031234741211,2.548031234741211,55.887760162353516,0.06645255088806153,150,1461,150
7.965362241494336e-06,7.965362241494336e-06,0.003806281089782715,2.1770232915878296,2.1770232915878296,66.42532348632812,0.06732187271118165,200,1461,200
9.96669446297533e-06,9.96669446297533e-06,0.0036509037017822266,1.7955809235572815,1.7955809235572815,46.59397506713867,0.0663210391998291,250,1461,250
1.1968026684456319e-05,1.1968026684456319e-05,0.003650999069213867,1.2586680829524994,1.2586680829524994,83.18019104003906,0.06618223190307618,300,1461,300
1.3969358905937323e-05,1.3969358905937323e-05,0.003702235221862793,1.4824318289756775,1.4824318289756775,74.17996215820312,0.06594171524047851,350,1461,350
1.597069112741831e-05,1.597069112741831e-05,0.003619384765625,1.022463394701481,1.022463394701481,79.79951477050781,0.06605756282806396,400,1461,400
1.797202334889931e-05,1.797202334889931e-05,0.00355832576751709,1.3878428876399993,1.3878428876399993,35.500335693359375,0.06569521427154541,450,1461,450
1.9973355570380306e-05,1.9973355570380306e-05,0.0035312652587890627,1.3464603424072266,1.3464603424072266,72.25418090820312,0.06592631340026855,500,1461,500
2.1974687791861306e-05,2.1974687791861306e-05,0.0035952091217041015,1.1956175476312638,1.1956175476312638,65.45886993408203,0.06590521335601807,550,1461,550
2.3976020013342307e-05,2.3976020013342307e-05,0.003493213653564453,1.00659681558609,1.00659681558609,85.68415069580078,0.06591956615447998,600,1461,600
2.597735223482329e-05,2.597735223482329e-05,0.0037369012832641603,1.2526296317577361,1.2526296317577361,82.41596221923828,0.06606845855712891,650,1461,650
2.797868445630428e-05,2.797868445630428e-05,0.003660273551940918,1.0589854687452316,1.0589854687452316,57.63092041015625,0.06588132381439209,700,1461,700
2.99800166777853e-05,2.99800166777853e-05,0.0037413835525512695,1.1174405813217163,1.1174405813217163,61.62363052368164,0.06600487232208252,750,1461,750
3.1981348899266314e-05,3.1981348899266314e-05,0.0037172794342041015,0.9133532255887985,0.9133532255887985,96.85287475585938,0.06596918106079101,800,1461,800
3.398268112074729e-05,3.398268112074729e-05,0.003388833999633789,1.1161739528179169,1.1161739528179169,56.59351348876953,0.06548101902008056,850,1461,850
3.5984013342228235e-05,3.5984013342228235e-05,0.003935480117797851,1.0137249827384949,1.0137249827384949,53.78415298461914,0.0664353609085083,900,1461,900
3.7985345563709256e-05,3.7985345563709256e-05,0.0037177324295043944,1.08809652030468,1.08809652030468,26.57794952392578,0.06598134040832519,950,1461,950
3.998667778519025e-05,3.998667778519025e-05,0.003594636917114258,0.592823040485382,0.592823040485382,74.7686538696289,0.06569249629974365,1000,1461,1000
4.198801000667124e-05,4.198801000667124e-05,0.0036170244216918944,0.8730908155441284,0.8730908155441284,68.56626892089844,0.06588218212127686,1050,1461,1050
4.398934222815225e-05,4.398934222815225e-05,0.003682661056518555,0.8138279736042022,0.8138279736042022,70.73078155517578,0.0660179853439331,1100,1461,1100
4.599067444963324e-05,4.599067444963324e-05,0.003553915023803711,0.7083795249462128,0.7083795249462128,64.46076965332031,0.06548120975494384,1150,1461,1150
4.7992006671114227e-05,4.7992006671114227e-05,0.003601479530334473,1.1331015646457672,1.1331015646457672,39.96493911743164,0.06602206230163574,1200,1461,1200
4.999333889259521e-05,4.999333889259521e-05,0.003609585762023926,0.9335449069738389,0.9335449069738389,70.779296875,0.06595585346221924,1250,1461,1250
5.199467111407618e-05,5.199467111407618e-05,0.0036145687103271485,1.047555723786354,1.047555723786354,91.998291015625,0.06585047245025635,1300,1461,1300
5.399600333555716e-05,5.399600333555716e-05,0.003683161735534668,1.030300098657608,1.030300098657608,96.03543090820312,0.06615738868713379,1350,1461,1350
5.599733555703817e-05,5.599733555703817e-05,0.0035167694091796874,0.8588894963264465,0.8588894963264465,52.790679931640625,0.06575262546539307,1400,1461,1400
5.799866777851912e-05,5.799866777851912e-05,0.005478358268737793,0.8594642013311387,0.8594642013311387,35.04304885864258,0.06786935329437256,1450,1461,1450
6.000000000000008e-05,6.000000000000008e-05,0.003632664680480957,0.7639905601739884,0.7639905601739884,44.481658935546875,0.06594667434692383,1500,1461,1500
5.998145098707257e-05,5.998145098707257e-05,0.008202695846557617,0.9532442584633827,0.9532442584633827,74.92933654785156,0.07048404216766357,1550,1461,1550
5.9962523422860786e-05,5.9962523422860786e-05,0.0035771608352661135,0.8826012521982193,0.8826012521982193,77.07003784179688,0.06583342552185059,1600,1461,1600
5.994359585864901e-05,5.994359585864901e-05,0.0036593914031982423,0.946929395198822,0.946929395198822,91.02725982666016,0.06634116172790527,1650,1461,1650
5.992466829443726e-05,5.992466829443726e-05,0.003744626045227051,0.8565042018890381,0.8565042018890381,25.771331787109375,0.06612613201141357,1700,1461,1700
5.990574073022547e-05,5.990574073022547e-05,0.0036654949188232424,0.6203161984682083,0.6203161984682083,78.3407211303711,0.06602120399475098,1750,1461,1750
5.988681316601369e-05,5.988681316601369e-05,0.003696036338806152,0.8911641806364059,0.8911641806364059,37.847328186035156,0.06610047817230225,1800,1461,1800
5.986788560180193e-05,5.986788560180193e-05,0.003591036796569824,0.5804681032896042,0.5804681032896042,79.4808120727539,0.06596620082855224,1850,1461,1850
5.984895803759017e-05,5.984895803759017e-05,0.00564582347869873,0.6688760444521904,0.6688760444521904,61.89589309692383,0.06818995475769044,1900,1461,1900
5.983003047337839e-05,5.983003047337839e-05,0.0036973476409912108,0.8785203754901886,0.8785203754901886,73.8840103149414,0.06598689556121826,1950,1461,1950
5.981110290916661e-05,5.981110290916661e-05,0.0035291433334350584,0.6174028903245926,0.6174028903245926,83.58631134033203,0.06570377349853515,2000,1461,2000
5.979217534495485e-05,5.979217534495485e-05,0.0036871671676635743,0.7394361823797226,0.7394361823797226,83.07154846191406,0.06605756282806396,2050,1461,2050
5.977324778074308e-05,5.977324778074308e-05,0.0036747932434082033,0.6364983677864074,0.6364983677864074,97.42076873779297,0.06590843200683594,2100,1461,2100
5.975432021653133e-05,5.975432021653133e-05,0.003618311882019043,0.6498737961053849,0.6498737961053849,78.10843658447266,0.06613366603851319,2150,1461,2150
5.973539265231957e-05,5.973539265231957e-05,0.0036089420318603516,0.5959651559591294,0.5959651559591294,72.29033660888672,0.06589136123657227,2200,1461,2200
5.971646508810782e-05,5.971646508810782e-05,0.003471064567565918,0.6886562913656235,0.6886562913656235,81.39171600341797,0.06561110019683838,2250,1461,2250
