93,59
68,37
76,18
94,39
71,87
79,6
92,76
66,01
74,32
95,98
78,18
86,75
95,98
78,87
85,99
96,0
78,49
85,94
84,17
39,33
48,34
92,72
64,43
72,37
93,61
71,56
79,49
96,34
80,43
87,22
96,69
82,06
88,6
96,59
81,64
88,07
86,25
52,18
65,44
96,26
79,76
86,51
94,37
73,06
80,99
