base_lr,lr,data_time,grad_norm,loss,decode.loss_cls,decode.loss_mask,decode.loss_dice,decode.d0.loss_cls,decode.d0.loss_mask,decode.d0.loss_dice,decode.d1.loss_cls,decode.d1.loss_mask,decode.d1.loss_dice,decode.d2.loss_cls,decode.d2.loss_mask,decode.d2.loss_dice,decode.d3.loss_cls,decode.d3.loss_mask,decode.d3.loss_dice,decode.d4.loss_cls,decode.d4.loss_mask,decode.d4.loss_dice,decode.d5.loss_cls,decode.d5.loss_mask,decode.d5.loss_dice,decode.d6.loss_cls,decode.d6.loss_mask,decode.d6.loss_dice,decode.d7.loss_cls,decode.d7.loss_mask,decode.d7.loss_dice,decode.d8.loss_cls,decode.d8.loss_mask,decode.d8.loss_dice,time,iter,memory,step
3.5073281573751106e-05,3.5073281573752075e-06,0.010361909866333008,254.46641311645507,14.872418022155761,0.06297153232153505,0.8375624477863312,0.5669108539819717,0.5296368837356568,0.7746932357549667,0.5347214311361312,0.07997317860135808,0.7978134006261826,0.5579661846160888,0.030851154401898385,0.8368422627449036,0.569268473982811,0.03682398832170293,0.8291708827018738,0.5707279682159424,0.047922016284428534,0.8294475585222244,0.565362349152565,0.05985642614541575,0.8392596036195755,0.5553484618663788,0.056961463548941535,0.8166087329387665,0.5441954761743546,0.05627288679243066,0.8459561854600907,0.5650369107723237,0.06425031747785397,0.8402160942554474,0.5697897255420685,0.6326231956481934,110050,17704,110050
3.5041682440744024e-05,3.5041682440744964e-06,0.010115575790405274,584.0758880615234,17.51826400756836,0.1089115135371685,0.9487906277179718,0.6271707683801651,0.5669052302837372,0.9350241899490357,0.6275445640087127,0.12001912947744131,0.9582869172096252,0.6213584780693054,0.07359407497569918,0.9846549868583679,0.6593489497900009,0.10821995856240392,0.9713143169879913,0.6296376138925552,0.11910200137645006,0.9827282011508942,0.6270383775234223,0.11978701530024409,0.9515939891338349,0.6173508644104004,0.1031015302054584,1.0062608063220977,0.6259447038173676,0.11510305581614375,0.9861820757389068,0.6361567050218582,0.11032848176546395,0.9570426881313324,0.6197627305984497,0.633578610420227,110100,10500,110100
3.501008014133194e-05,3.501008014133288e-06,0.010146522521972656,242.27833576202391,13.548157691955566,0.09659847799921409,0.6656175434589386,0.5398247256875038,0.45793846547603606,0.6750672698020935,0.5594111531972885,0.10581460914108902,0.6640601247549057,0.5394979178905487,0.1075500019825995,0.6624377489089965,0.5401891231536865,0.11775294148828834,0.6605787813663483,0.541432797908783,0.10733010828262195,0.665924683213234,0.5428496077656746,0.10264567418489605,0.6676479190587997,0.5499016225337983,0.11492185448296369,0.6640125513076782,0.5433768332004547,0.10513001290382817,0.6685611069202423,0.5678873866796493,0.10114536009496078,0.6684234291315079,0.5446277633309364,0.6329315900802612,110150,10500,110150
3.4978474672021195e-05,3.4978474672022127e-06,0.01013636589050293,503.68825073242186,13.546082401275635,0.06473308990243823,0.7604579895734787,0.48026920557022096,0.4510263353586197,0.8004287719726563,0.5044470310211182,0.1235916914884001,0.7652626365423203,0.48246621489524844,0.05798014269676059,0.7706279903650284,0.48430450856685636,0.060916535649448635,0.7567191004753113,0.4748373329639435,0.06997684221714735,0.7592056065797805,0.4848413974046707,0.06245120868552476,0.7591982007026672,0.47865871489048006,0.05349350611213595,0.7555452078580857,0.4777138203382492,0.07931045349687338,0.7631816327571869,0.47613164484500886,0.06082582916133106,0.7550914049148559,0.4723877191543579,0.6336067199707032,110200,10507,110200
3.494686602931063e-05,3.494686602931158e-06,0.010128021240234375,320.0378303527832,14.82364625930786,0.16842615484492854,0.6717775106430054,0.5853184878826141,0.5579760074615479,0.6923979014158249,0.5885860055685044,0.15272170552052558,0.6894352167844773,0.5918130278587341,0.16181313327979296,0.6998470366001129,0.6159606248140335,0.1771603332599625,0.6733259975910186,0.6175519526004791,0.1816016125958413,0.6722279906272888,0.5965308785438538,0.1744494441198185,0.6766322165727615,0.574180719256401,0.1825992719968781,0.6801055371761322,0.5821172893047333,0.1568300775717944,0.6989505469799042,0.5793752759695053,0.16188647989183663,0.6906075775623322,0.5714400917291641,0.633906888961792,110250,10500,110250
3.491525420969187e-05,3.4915254209692833e-06,0.010159158706665039,723.3504013061523,15.742539882659912,0.15455546211451293,0.7810917496681213,0.5919161558151245,0.5928111419081687,0.7652012914419174,0.5978360921144485,0.171645718626678,0.7829459518194198,0.6089057207107544,0.13613409786485137,0.7887641996145248,0.6196778327226639,0.14190937872044743,0.7863470852375031,0.6040927290916442,0.11305493302643299,0.7783986777067184,0.6180295079946518,0.11499619148671628,0.7829978048801423,0.621293893456459,0.13345348392613232,0.7725551813840866,0.5895046591758728,0.16344193588010966,0.7854660540819168,0.6065418392419815,0.15906832381151617,0.7788060814142227,0.6010965168476105,0.6333554267883301,110300,10510,110300
3.488363920964903e-05,3.4883639209649996e-06,0.010473513603210449,422.2556838989258,17.116101264953613,0.1387783416546881,0.89960275888443,0.6330263108015061,0.5902555674314499,0.8841148018836975,0.6406674265861512,0.19265730204060674,0.8965442031621933,0.6276539146900177,0.1298908308148384,0.8926299989223481,0.6245264410972595,0.12821185844950378,0.8892192482948303,0.6277868568897247,0.17305681584402918,0.8957319796085358,0.6225462228059768,0.1416752664372325,0.8900097876787185,0.6161031723022461,0.14613353372551502,0.8862806260585785,0.6172977358102798,0.12521542357280852,0.911848646402359,0.6264663666486741,0.1272416330873966,0.9133359909057617,0.6275921165943146,0.6340094804763794,110350,10503,110350
3.48520210256588e-05,3.4852021025659763e-06,0.010180377960205078,414.3913635253906,16.301211547851562,0.0467885987716727,0.9764880895614624,0.5653750360012054,0.5175222247838974,0.9196744740009308,0.5256123006343841,0.04795767632313073,0.9720312356948853,0.5732632666826248,0.049807106424123046,0.9736124575138092,0.5777649283409119,0.03984894549939781,0.970864474773407,0.5718069016933441,0.05529838604852557,0.9838232815265655,0.5734225124120712,0.054612003499642015,0.9784407913684845,0.5654605478048325,0.046905477368272844,0.9751227617263794,0.5654782652854919,0.041823734808713195,0.9768104791641236,0.5679640501737595,0.04364315123530105,0.9815680861473084,0.5624204903841019,0.6339335680007935,110400,10498,110400
3.48203996541904e-05,3.4820399654191376e-06,0.010145449638366699,442.49108695983887,13.760290050506592,0.031777121522463855,0.7705477893352508,0.5218424588441849,0.5446542114019394,0.7535268098115921,0.5145371913909912,0.09409934682771563,0.7633165270090103,0.5056683629751205,0.04968599784187973,0.7668577402830123,0.5235329896211625,0.03956554788164794,0.7676485419273377,0.517624706029892,0.03473827478010207,0.7565686464309692,0.5219753831624985,0.030276273912750184,0.7684081822633744,0.5177990227937699,0.03321459027938545,0.7584726512432098,0.5169730365276337,0.054060752503573895,0.7573628157377243,0.5110854864120483,0.05310291931964457,0.7682146340608597,0.5131521135568619,0.6340933322906495,110450,10505,110450
3.478877509170565e-05,3.4788775091706626e-06,0.010216617584228515,1110.9887687683106,18.059459972381593,0.08583147153258323,1.0837574303150177,0.5790583550930023,0.5866459369659424,1.069977617263794,0.5684620559215545,0.08111484283581376,1.08428755402565,0.5751090943813324,0.09643483208492398,1.0858684599399566,0.5841482192277908,0.08944946085102856,1.0785722255706787,0.5790576606988906,0.08330685573164373,1.086847573518753,0.5859464138746262,0.0893373723141849,1.0866553485393524,0.5853377908468247,0.0975129684433341,1.086576420068741,0.5840093404054642,0.09565500989556312,1.0846692860126494,0.5846420019865036,0.09960716064088046,1.0816097915172578,0.5999712288379669,0.6341349363327027,110500,10506,110500
3.475714733465868e-05,3.475714733465968e-06,0.01013946533203125,170.15167388916015,13.322105836868285,0.05349406798486598,0.7925134241580963,0.4480812340974808,0.4378782570362091,0.7993216663599014,0.4352707386016846,0.06409214443992824,0.7913810104131699,0.4477404594421387,0.05880771763622761,0.7929000496864319,0.4474669933319092,0.03798979887505993,0.7913399785757065,0.4548550069332123,0.05935226324945688,0.788524654507637,0.4468002736568451,0.05616038180887699,0.7982112497091294,0.4516940414905548,0.03923685122281313,0.7827655285596847,0.45594961047172544,0.06152183120138943,0.7912814021110535,0.44261652827262876,0.0555183663207572,0.7906601816415787,0.4486797511577606,0.6341151475906373,110550,10506,110550
3.472551637949631e-05,3.4725516379497304e-06,0.010112762451171875,538.1716018676758,15.070279979705811,0.11530445818789303,0.7524481654167176,0.5913499742746353,0.5274234563112259,0.73554025888443,0.5778647214174271,0.14890880836173892,0.7559619784355164,0.5857302397489548,0.1172537912731059,0.7564065515995025,0.5927317649126053,0.12982703440357,0.7549770951271058,0.6001089036464691,0.12608125901315362,0.7595776617527008,0.5790581643581391,0.10760964760556817,0.7582743465900421,0.59344642162323,0.11707650220487267,0.7555367380380631,0.5951458871364593,0.11150665747700259,0.7586236536502838,0.6028941571712494,0.1154241305659525,0.76001535654068,0.5881718009710312,0.6338693618774414,110600,10497,110600
