43,9
17,86
27,14
59,54
26,29
37,95
62,4
24,01
35,17
95,8
77,56
85,49
95,62
76,0
83,57
95,82
77,51
85,03
73,95
27,75
40,3
65,97
31,03
39,23
89,07
63,74
73,03
96,06
79,0
86,06
96,52
80,83
87,77
96,0
78,21
85,02
86,11
51,47
65,04
96,44
80,42
87,11
51,88
40,9
49,77
