78,71
41,78
51,53
78,35
41,37
51,29
76,98
38,62
47,69
80,85
44,04
55,25
79,55
40,57
49,78
80,51
44,25
55,07
64,31
24,97
32,53
72,05
31,44
38,85
75,31
38,47
47,55
82,11
46,88
57,61
82,29
47,18
57,94
81,86
46,4
56,98
73,93
36,21
48,5
80,87
43,88
53,44
81,42
45,45
55,39
