82,6
50,01
63,7
82,5
50,0
63,76
82,78
50,12
63,42
82,89
49,58
62,59
82,72
49,0
60,61
82,69
49,98
63,23
72,51
34,77
46,63
80,27
45,69
57,44
78,37
47,07
58,84
83,65
51,85
64,73
83,89
52,41
65,58
83,63
51,77
64,51
75,79
40,96
55,52
83,53
51,17
63,64
83,31
51,07
63,37
