,start_time,model,checkpoint,attack,norm,epsilon,iterations,alpha,targeted,target,loss,end_time,duration,dataset,l2_delta1_i1,l2_delta2_i1,l2_delta12_i1,l0_delta1_i1,l0_delta2_i1,l0_delta12_i1,l_inf_delta1_i1,l_inf_delta2_i1,l_inf_delta12_i1,epe_ground_truth_i1,epe_target_i1,l2_delta1_i2,l2_delta2_i2,l2_delta12_i2,l0_delta1_i2,l0_delta2_i2,l0_delta12_i2,l_inf_delta1_i2,l_inf_delta2_i2,l_inf_delta12_i2,epe_ground_truth_i2,epe_target_i2,l2_delta1_i3,l2_delta2_i3,l2_delta12_i3,l0_delta1_i3,l0_delta2_i3,l0_delta12_i3,l_inf_delta1_i3,l_inf_delta2_i3,l_inf_delta12_i3,epe_ground_truth_i3,epe_target_i3,l2_delta1_i4,l2_delta2_i4,l2_delta12_i4,l0_delta1_i4,l0_delta2_i4,l0_delta12_i4,l_inf_delta1_i4,l_inf_delta2_i4,l_inf_delta12_i4,epe_ground_truth_i4,epe_target_i4,l2_delta1_i5,l2_delta2_i5,l2_delta12_i5,l0_delta1_i5,l0_delta2_i5,l0_delta12_i5,l_inf_delta1_i5,l_inf_delta2_i5,l_inf_delta12_i5,epe_ground_truth_i5,epe_target_i5,l2_delta1_i6,l2_delta2_i6,l2_delta12_i6,l0_delta1_i6,l0_delta2_i6,l0_delta12_i6,l_inf_delta1_i6,l_inf_delta2_i6,l_inf_delta12_i6,epe_ground_truth_i6,epe_target_i6,l2_delta1_i7,l2_delta2_i7,l2_delta12_i7,l0_delta1_i7,l0_delta2_i7,l0_delta12_i7,l_inf_delta1_i7,l_inf_delta2_i7,l_inf_delta12_i7,epe_ground_truth_i7,epe_target_i7,l2_delta1_i8,l2_delta2_i8,l2_delta12_i8,l0_delta1_i8,l0_delta2_i8,l0_delta12_i8,l_inf_delta1_i8,l_inf_delta2_i8,l_inf_delta12_i8,epe_ground_truth_i8,epe_target_i8,l2_delta1_i9,l2_delta2_i9,l2_delta12_i9,l0_delta1_i9,l0_delta2_i9,l0_delta12_i9,l_inf_delta1_i9,l_inf_delta2_i9,l_inf_delta12_i9,epe_ground_truth_i9,epe_target_i9,l2_delta1_i10,l2_delta2_i10,l2_delta12_i10,l0_delta1_i10,l0_delta2_i10,l0_delta12_i10,l_inf_delta1_i10,l_inf_delta2_i10,l_inf_delta12_i10,epe_ground_truth_i10,epe_target_i10,l2_delta1_i11,l2_delta2_i11,l2_delta12_i11,l0_delta1_i11,l0_delta2_i11,l0_delta12_i11,l_inf_delta1_i11,l_inf_delta2_i11,l_inf_delta12_i11,epe_ground_truth_i11,epe_target_i11,l2_delta1_i12,l2_delta2_i12,l2_delta12_i12,l0_delta1_i12,l0_delta2_i12,l0_delta12_i12,l_inf_delta1_i12,l_inf_delta2_i12,l_inf_delta12_i12,epe_ground_truth_i12,epe_target_i12,l2_delta1_i13,l2_delta2_i13,l2_delta12_i13,l0_delta1_i13,l0_delta2_i13,l0_delta12_i13,l_inf_delta1_i13,l_inf_delta2_i13,l_inf_delta12_i13,epe_ground_truth_i13,epe_target_i13,l2_delta1_i14,l2_delta2_i14,l2_delta12_i14,l0_delta1_i14,l0_delta2_i14,l0_delta12_i14,l_inf_delta1_i14,l_inf_delta2_i14,l_inf_delta12_i14,epe_ground_truth_i14,epe_target_i14,l2_delta1_i15,l2_delta2_i15,l2_delta12_i15,l0_delta1_i15,l0_delta2_i15,l0_delta12_i15,l_inf_delta1_i15,l_inf_delta2_i15,l_inf_delta12_i15,epe_ground_truth_i15,epe_target_i15,l2_delta1_i16,l2_delta2_i16,l2_delta12_i16,l0_delta1_i16,l0_delta2_i16,l0_delta12_i16,l_inf_delta1_i16,l_inf_delta2_i16,l_inf_delta12_i16,epe_ground_truth_i16,epe_target_i16,l2_delta1_i17,l2_delta2_i17,l2_delta12_i17,l0_delta1_i17,l0_delta2_i17,l0_delta12_i17,l_inf_delta1_i17,l_inf_delta2_i17,l_inf_delta12_i17,epe_ground_truth_i17,epe_target_i17,l2_delta1_i18,l2_delta2_i18,l2_delta12_i18,l0_delta1_i18,l0_delta2_i18,l0_delta12_i18,l_inf_delta1_i18,l_inf_delta2_i18,l_inf_delta12_i18,epe_ground_truth_i18,epe_target_i18,l2_delta1_i19,l2_delta2_i19,l2_delta12_i19,l0_delta1_i19,l0_delta2_i19,l0_delta12_i19,l_inf_delta1_i19,l_inf_delta2_i19,l_inf_delta12_i19,epe_ground_truth_i19,epe_target_i19,l2_delta1_i20,l2_delta2_i20,l2_delta12_i20,l0_delta1_i20,l0_delta2_i20,l0_delta12_i20,l_inf_delta1_i20,l_inf_delta2_i20,l_inf_delta12_i20,epe_ground_truth_i20,epe_target_i20,epe_gt_i1,epe_gt_i2,epe_gt_i3,epe_gt_i4,epe_gt_i5,epe_gt_i6,epe_gt_i7,epe_gt_i8,epe_gt_i9,epe_gt_i10,epe_gt_i11,epe_gt_i12,epe_gt_i13,epe_gt_i14,epe_gt_i15,epe_gt_i16,epe_gt_i17,epe_gt_i18,epe_gt_i19,epe_gt_i20,optim,boxconstraint,epe_gt_i0,epe_initial_to_negative,epe_initial_to_zero,epe_target_i0
869,2024-06-30 14:25:36,raft,kitti,bim,inf,0.0314,2,0.01,False,,epe,,00:07:34,kitti-2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,ground_truth,,0.643377952510491,62.146899847090246,31.073449923545123,31.073449923545123
38,2024-06-30 14:41:31,raft,kitti,bim,inf,0.0314,3,0.01,False,,epe,2024-05-15 01:48:23,00:06:31,kitti-2015,0.030336296735331416,0.030345018208026885,0.03034067797474563,1317423.83,1317971.52,2635395.35,0.03137257695198059,0.03137257695198059,0.03137257695198059,,,0.022386255953460932,0.02256993092596531,0.022478328114375473,832763.825,842437.315,1675201.14,0.03137257695198059,0.03137257695198059,0.03137257695198059,,,0.026883645439520477,0.026944892052561044,0.02691431427374482,1089451.9,1092891.735,2182343.635,0.03137257695198059,0.03137257695198059,0.03137257695198059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.643031182289123,17.280249652862548,27.18876583337784,,,,,,,,,,,,,,,,,,ground_truth,,0.643377952510491,62.146899847090246,31.073449923545123,31.073449923545123
242,2024-07-02 05:35:31,flow1d,kitti,pgd,two,0.05,20,0.0001,True,zero,epe,2024-06-02 19:29:12,00:31:09,kitti-2015,4.108242623260594e-05,4.1088851303356934e-05,4.108566070499364e-05,1326265.335,1326129.03,2652394.365,7.446378469467164e-05,7.447083480656147e-05,7.469559088349342e-05,0.655264512822032,36.69678043961525,4.108268658455927e-05,4.108911176444962e-05,4.1085921420744856e-05,1326287.73,1326161.48,2652449.21,7.603277452290059e-05,7.60918390005827e-05,7.654191693291069e-05,0.6552752649690956,36.69645532131195,4.1083120540861275e-05,4.108954553885269e-05,4.108635539523675e-05,1326298.06,1326180.445,2652478.505,7.775415666401386e-05,7.786151487380266e-05,7.859027944505215e-05,0.655286677191034,36.69613042593002,4.1083727901423116e-05,4.1090152517426756e-05,4.108696241019061e-05,1326309.1,1326193.715,2652502.815,7.961524184793234e-05,7.968969410285354e-05,8.075203746557235e-05,0.6552982683759183,36.695806329846384,4.108450795683893e-05,4.109093246370321e-05,4.108774241103674e-05,1326313.485,1326202.25,2652515.735,8.156698197126389e-05,8.156640178640373e-05,8.301624562591314e-05,0.6553099744394422,36.69548241794109,4.1085461289185334e-05,4.109188595975866e-05,4.1088696070801235e-05,1326318.525,1326210.76,2652529.285,8.358960039913654e-05,8.34870049948222e-05,8.535346947610378e-05,0.655322673805058,36.69515876889229,4.1086587643803795e-05,4.109301251446595e-05,4.1089822407229806e-05,1326323.365,1326217.055,2652540.42,8.565385825932026e-05,8.544636482838542e-05,8.774012792855501e-05,0.6553357101418078,36.694835522174834,4.108788698431454e-05,4.109431190954638e-05,4.109112172955065e-05,1326327.16,1326222.945,2652550.105,8.775283815339208e-05,8.743786234845174e-05,9.016040014103054e-05,0.6553493031300605,36.69451307594776,4.10893591651984e-05,4.109578438146855e-05,4.1092594055953665e-05,1326327.75,1326227.61,2652555.36,8.988209301605821e-05,8.94730502841412e-05,9.261834900826216e-05,0.6553626227471977,36.69418961286545,4.1091004131885714e-05,4.1097429930232464e-05,4.109423907721066e-05,1326330.875,1326234.45,2652565.325,9.203293593600393e-05,9.152860959147801e-05,9.509866591542959e-05,0.655376096740365,36.69386658728123,4.109282197532593e-05,4.109924837393919e-05,4.109605737539823e-05,1326333.02,1326239.225,2652572.245,9.421281516551972e-05,9.359754141769372e-05,9.759715292602778e-05,0.6553907501045615,36.69354401886463,4.109481256818981e-05,4.1101240003627024e-05,4.1098048441199354e-05,1326336.615,1326243.325,2652579.94,9.64063499122858e-05,9.569488145643845e-05,0.00010011636652052403,0.6554046193510294,36.69322076678276,4.10969760378066e-05,4.110340414626989e-05,4.110021236556349e-05,1326337.535,1326244.95,2652582.485,9.862171020358801e-05,9.780954169400503e-05,0.00010264820884913206,0.6554194530751556,36.69289861738682,4.1099311874859265e-05,4.110574091100716e-05,4.110254858460394e-05,1326337.275,1326247.945,2652585.22,0.00010085556656122207,9.993859977839747e-05,0.00010519384173676371,0.6554343957547099,36.69257531523704,4.110182049771538e-05,4.1108250661636704e-05,4.110505800781539e-05,1326337.425,1326248.05,2652585.475,0.0001031141309067607,0.00010208029685600195,0.00010777370538562536,0.6554503374081105,36.69225393593311,4.110450137886801e-05,4.11109325432335e-05,4.110773908905685e-05,1326336.725,1326248.88,2652585.605,0.00010539109352976083,0.00010423856794659514,0.00011038456112146378,0.655466205207631,36.691930274963376,4.1107354609266624e-05,4.111378713787417e-05,4.111059319257038e-05,1326334.805,1326248.715,2652583.52,0.00010768703883513808,0.00010641122469678521,0.00011301602935418487,0.6554827420506626,36.691608150005344,4.111038058908889e-05,4.111681362701347e-05,4.1113619572570316e-05,1326336.045,1326248.76,2652584.805,0.00010999561520293355,0.00010858848225325346,0.00011565163265913724,0.6555000907462091,36.69128606975079,4.111357848159969e-05,4.112001273824717e-05,4.111681791982846e-05,1326334.28,1326247.315,2652581.595,0.00011230383068323136,0.00011076579336076975,0.00011828396003693342,0.6555158355738968,36.69096203029156,4.111694866878679e-05,4.112338423510664e-05,4.112018887099111e-05,1326333.715,1326246.815,2652580.53,0.00011461782502010465,0.00011294720461592078,0.00012092451797798275,0.6555344552453607,36.69064034461975,,,,,,,,,,,,,,,,,,,,,ground_truth,,0.6551987844798713,62.40997762605548,31.20498881302774,31.20498881302774
243,2024-07-02 05:47:34,flow1d,kitti,cospgd,two,0.05,20,0.0001,True,zero,epe,2024-06-03 03:53:55,00:30:50,kitti-2015,4.108196239030804e-05,4.108838029424078e-05,4.108519375222386e-05,1325112.72,1324549.99,2649662.71,7.44716078042984e-05,7.449254393577575e-05,7.474269717931747e-05,0.6552669678535312,36.69681633114815,4.108221901333309e-05,4.108864093723241e-05,4.108545212147874e-05,1325122.67,1324560.825,2649683.495,7.609531578054884e-05,7.610151544213295e-05,7.667317349842051e-05,0.655276160761714,36.69649193167687,4.108264891328872e-05,4.108907491172431e-05,4.1085884386120594e-05,1325129.7,1324568.415,2649698.115,7.784527126204921e-05,7.784720044583082e-05,7.874106853705598e-05,0.6552858570124954,36.69616738498211,4.108325163542759e-05,4.108968270884361e-05,4.108648932742653e-05,1325133.055,1324572.25,2649705.305,7.969482725457055e-05,7.970231585204602e-05,8.089890627161367e-05,0.6552956587448716,36.69584265828133,4.1084027761826294e-05,4.1090463600994556e-05,4.108726789127104e-05,1325133.375,1324576.41,2649709.785,8.165927789377747e-05,8.16309463698417e-05,8.315706461871742e-05,0.6553065011929721,36.69551852583885,4.108497674678801e-05,4.1091417697316503e-05,4.108821931367856e-05,1325135.895,1324576.995,2649712.89,8.369266244699247e-05,8.361141546629369e-05,8.548533616703935e-05,0.6553176347445696,36.695195338726045,4.1086098899540954e-05,4.1092544979619564e-05,4.108934417672572e-05,1325137.49,1324580.4,2649717.89,8.577250569942407e-05,8.56168009340763e-05,8.785816535237246e-05,0.6553295100480319,36.694871981143955,4.108739391085692e-05,4.109384568437235e-05,4.1090642189374196e-05,1325142.52,1324580.7,2649723.22,8.790647571004229e-05,8.763839490711689e-05,9.027546231664018e-05,0.6553405618295074,36.694547154307365,4.108886227186304e-05,4.109531906578922e-05,4.109211284230696e-05,1325141.41,1324580.83,2649722.24,9.009081575641176e-05,8.968544192612171e-05,9.272745050111553e-05,0.6553534028306603,36.69422291636467,4.1090503400482704e-05,4.1096965560427634e-05,4.109375682673999e-05,1325140.02,1324582.75,2649722.77,9.230342693626881e-05,9.175555198453366e-05,9.520315914414823e-05,0.6553650628961623,36.69389840066433,4.10923173512856e-05,4.109878513190779e-05,4.1095573560596674e-05,1325139.91,1324583.025,2649722.935,9.454050567001104e-05,9.386577759869397e-05,9.771884535439312e-05,0.6553783088549971,36.693575189113616,4.1094303596764803e-05,4.110077767109033e-05,4.109756286197808e-05,1325140.375,1324581.275,2649721.65,9.678951930254698e-05,9.600943769328297e-05,0.00010027568670921027,0.6553916797786951,36.69325163066387,4.1096462828136284e-05,4.110294255951885e-05,4.10997250219225e-05,1325137.435,1324579.405,2649716.84,9.904931299388409e-05,9.816511534154416e-05,0.00010285227093845606,0.6554048714134842,36.69292710006237,4.109879482712131e-05,4.1105280579358806e-05,4.110206018594909e-05,1325135.91,1324581.455,2649717.365,0.00010132964700460434,0.00010032986989244819,0.00010545127792283892,0.65541916760616,36.69260390281677,4.1101299848378404e-05,4.110779127586284e-05,4.1104567790171133e-05,1325134.675,1324578.64,2649713.315,0.00010362373199313879,0.00010250849067233503,0.00010806521284393966,0.6554332197178155,36.69227971792221,4.110397672775434e-05,4.111047428523307e-05,4.110724778001895e-05,1325133.795,1324579.27,2649713.065,0.00010592328384518623,0.00010470485896803439,0.00011069303029216826,0.6554483786318451,36.6919559687376,4.110682659302256e-05,4.1113329607469496e-05,4.1110100282821805e-05,1325130.845,1324577.635,2649708.48,0.00010824271943420172,0.00010690393159165979,0.00011333731701597572,0.6554635014012455,36.691632391810415,4.1109848461928776e-05,4.1116357588180106e-05,4.1113125371339264e-05,1325129.965,1324575.475,2649705.44,0.00011059545911848545,0.00010910774115473032,0.0001160025643184781,0.6554809386562556,36.69131051659584,4.111304266189109e-05,4.1119558190985117e-05,4.1116322809102715e-05,1325129.75,1324574.275,2649704.025,0.00011297543533146381,0.00011131788254715502,0.000118679084116593,0.6554972437117249,36.690986879467964,4.1116409320238745e-05,4.112293130674516e-05,4.111969252335257e-05,1325127.26,1324572.34,2649699.6,0.00011538458522409201,0.00011354411137290299,0.00012137831770814956,0.6555142679531127,36.69066354393959,,,,,,,,,,,,,,,,,,,,,ground_truth,,0.6551987844798713,62.40997762605548,31.20498881302774,31.20498881302774
245,2024-07-02 06:07:42,flow1d,kitti,bim,two,0.05,20,0.0001,False,,epe,2024-06-03 10:17:24,00:30:44,kitti-2015,4.17182902492641e-05,4.169156687567011e-05,4.170574193267385e-05,1313095.915,1314264.44,2627360.355,0.0015553571190685034,0.0013193614222109318,0.0017116753244772554,,,4.214249223878142e-05,4.2137918953812913e-05,4.214027672787779e-05,1317663.555,1318671.185,2636334.74,0.0014416235289536417,0.0012818723591044546,0.0015943113807588816,,,4.2148289030592425e-05,4.213998068735236e-05,4.2144199233007386e-05,1317304.215,1318179.11,2635483.325,0.0014635557204019278,0.001295575317926705,0.0016216247249394656,,,4.214775788568659e-05,4.213983931549592e-05,4.2143855680478736e-05,1316985.655,1317747.975,2634733.63,0.0014804425509646535,0.001324323695152998,0.0016595916729420423,,,4.2142613165196965e-05,4.213312140564085e-05,4.2137931268371175e-05,1316813.47,1317527.725,2634341.195,0.001501399977132678,0.0013285374606493861,0.0016777848836500198,,,4.2142218935623534e-05,4.213359679852147e-05,4.2137962282140506e-05,1316782.82,1317440.34,2634223.16,0.0015233361674472689,0.001344805471599102,0.0017087807832285762,,,4.213896523651783e-05,4.2130148685828316e-05,4.213461961626308e-05,1316735.575,1317410.52,2634146.095,0.0015367991290986538,0.0013544959365390241,0.0017216436960734427,,,4.2136955562455115e-05,4.21306867065141e-05,4.213387868730933e-05,1316773.96,1317421.08,2634195.04,0.0015460568200796844,0.0013666268275119365,0.001736789362039417,,,4.213798189084628e-05,4.213070147670805e-05,4.2134403811360245e-05,1316779.855,1317436.805,2634216.66,0.0015490594471339136,0.0013771951617673039,0.0017481233831495046,,,4.21354731588508e-05,4.212816282233689e-05,4.213188296489534e-05,1316780.12,1317395.255,2634175.375,0.0015702886646613479,0.001369684305973351,0.001758946217596531,,,4.2135231615247905e-05,4.21262582676718e-05,4.213080661429558e-05,1316809.39,1317476.72,2634286.11,0.001570129212923348,0.001377504535485059,0.0017639086185954511,,,4.213569773128256e-05,4.212747991914512e-05,4.213165659166407e-05,1316831.74,1317464.8,2634296.54,0.0015730535052716733,0.0013843064149841667,0.001770327198319137,,,4.213436539430404e-05,4.2125149975618114e-05,4.212982172248303e-05,1316841.145,1317500.06,2634341.205,0.0015717278746888042,0.001391650615260005,0.0017727839527651667,,,4.213372236335999e-05,4.212620649923338e-05,4.213003361655865e-05,1316834.32,1317462.17,2634296.49,0.0015848461681162006,0.0013785392267163842,0.0017729479016270488,,,4.213389347569318e-05,4.212561609165277e-05,4.2129823414143174e-05,1316853.145,1317509.075,2634362.22,0.001580675927689299,0.0014014663966372609,0.0017892379127442837,,,4.212866093439516e-05,4.2124742012674684e-05,4.212677966279443e-05,1316859.0,1317489.58,2634348.58,0.001593145385850221,0.001379995960742235,0.0017778590274974704,,,4.212994215777144e-05,4.212197445667698e-05,4.212602842017077e-05,1316861.435,1317530.29,2634391.725,0.0015928593699936755,0.0013985821325331925,0.001790820905007422,,,4.212919759083888e-05,4.212290068608127e-05,4.212612253468251e-05,1316879.39,1317504.785,2634384.175,0.001598512465134263,0.0013845826825127005,0.0017872066423296929,,,4.212635089061223e-05,4.2118254732486094e-05,4.2122383456444366e-05,1316864.19,1317497.925,2634362.115,0.0016094759266707115,0.0014060203917324542,0.0018104106746613979,,,4.213315367451287e-05,4.212662035570247e-05,4.21299636218464e-05,1316919.435,1317561.255,2634480.69,0.0015919645549729467,0.0013965511415153743,0.0017889115354046226,,,0.6877977116033435,0.6958322427608072,0.6987681495957077,0.6998776777274907,0.7005566481687129,0.7008311346173286,0.7006507689133287,0.7009822944365441,0.7008216799609364,0.7007792057655752,0.7012027637287974,0.7009444854408503,0.701092563830316,0.7007181794010102,0.7010319231636822,0.7006754980236292,0.7009124825522304,0.7004992187209428,0.7005248671583831,0.7008106678165495,ground_truth,,0.6551987844798713,62.40997762605548,31.20498881302774,31.20498881302774
246,2024-07-02 06:07:43,flow1d,kitti,pgd,two,0.05,20,0.0001,False,,epe,2024-06-03 10:17:26,00:30:48,kitti-2015,4.10820917932142e-05,4.108822980924742e-05,4.10851823471603e-05,1327061.645,1327181.41,2654243.055,7.458583218976856e-05,7.445950992405414e-05,7.480125408619642e-05,,,4.108234592422377e-05,4.1088488451350713e-05,4.108543857000768e-05,1327087.705,1327220.875,2654308.58,7.638255832716823e-05,7.606652099639177e-05,7.687483914196491e-05,,,4.1082773150264985e-05,4.1088920133915963e-05,4.108586816073512e-05,1327100.455,1327240.405,2654340.86,7.832258939743042e-05,7.783957291394472e-05,7.913149893283844e-05,,,4.108337312572985e-05,4.1089524474955395e-05,4.1086470228037795e-05,1327108.34,1327256.615,2654364.955,8.039522217586636e-05,7.974634412676096e-05,8.152360329404474e-05,,,4.1084145777858794e-05,4.109030107429135e-05,4.1087245226663074e-05,1327116.195,1327267.75,2654383.945,8.254801854491233e-05,8.17249808460474e-05,8.401351980865002e-05,,,4.1085091561399166e-05,4.1091250623139785e-05,4.108819246539497e-05,1327119.315,1327279.195,2654398.51,8.478826144710183e-05,8.373877033591271e-05,8.658933686092496e-05,,,4.108620893020998e-05,4.109237219381612e-05,4.108931172595476e-05,1327122.24,1327289.01,2654411.25,8.707491448149084e-05,8.579399902373552e-05,8.922129170969129e-05,,,4.1087499284913064e-05,4.1093666332017165e-05,4.10906043543946e-05,1327125.66,1327294.96,2654420.62,8.939278079196811e-05,8.787654805928469e-05,9.18778101913631e-05,,,4.108896193429246e-05,4.1095132910413665e-05,4.1092068786383604e-05,1327126.675,1327299.57,2654426.245,9.172547142952681e-05,8.998887147754431e-05,9.456010535359383e-05,,,4.1090596732829e-05,4.10967720017652e-05,4.109370553123881e-05,1327127.705,1327304.31,2654432.015,9.407480480149389e-05,9.210864547640085e-05,9.725055890157818e-05,,,4.1092403607763116e-05,4.109858296942548e-05,4.109551473447936e-05,1327127.205,1327307.955,2654435.16,9.645597077906132e-05,9.424403309822082e-05,9.997217915952205e-05,,,4.109438277737354e-05,4.1100565631495556e-05,4.109749563212972e-05,1327128.0,1327314.295,2654442.295,9.88688925281167e-05,9.63835883885622e-05,0.00010270453058183193,,,4.1096533859672494e-05,4.110272089747014e-05,4.109964869712712e-05,1327129.165,1327317.32,2654446.485,0.00010129232192412019,9.852748364210129e-05,0.00010545239550992847,,,4.109885712750838e-05,4.110504774871515e-05,4.1101973947661464e-05,1327128.505,1327318.445,2654446.95,0.00010372638702392578,0.00010068611707538367,0.00010821574833244085,,,4.1101352398982274e-05,4.1107546549028486e-05,4.110447105631465e-05,1327126.07,1327318.15,2654444.22,0.00010618594475090503,0.00010285476688295602,0.00011099283117800951,,,4.110401927391649e-05,4.111021718927077e-05,4.110713960471912e-05,1327125.41,1327318.715,2654444.125,0.00010867068311199547,0.00010505258571356535,0.00011380166048184037,,,4.1106857224804116e-05,4.111305937840371e-05,4.1109979829343505e-05,1327125.245,1327317.755,2654443.0,0.00011117211310192943,0.00010726199019700289,0.00011662469478324056,,,4.110986679734197e-05,4.1116073698503894e-05,4.11129916756181e-05,1327120.245,1327319.415,2654439.66,0.00011368520092219114,0.00010948606301099062,0.00011947066523134708,,,4.1113047482213004e-05,4.11192593855958e-05,4.111617517992272e-05,1327118.46,1327317.385,2654435.845,0.00011620750650763512,0.00011173699051141738,0.00012232736684381963,,,4.111640007977257e-05,4.112261633054004e-05,4.111952965104137e-05,1327114.215,1327314.72,2654428.935,0.00011873765150085092,0.00011399829760193825,0.00012519023148342966,,,0.6552700323611498,0.6552772288303822,0.6552869789209217,0.655296088764444,0.6553040803689509,0.6553145996760577,0.6553251701407135,0.6553351983614266,0.6553461407776922,0.6553572464361787,0.6553698758967221,0.655382746309042,0.655395714957267,0.6554099180735647,0.6554237047675997,0.6554379491042346,0.6554526402428746,0.6554670824669302,0.6554810019303113,0.6554945983923972,ground_truth,,0.6551987844798713,62.40997762605548,31.20498881302774,31.20498881302774
247,2024-07-02 06:17:45,flow1d,kitti,cospgd,two,0.05,20,0.0001,False,,epe,2024-06-03 10:17:32,00:30:57,kitti-2015,4.1080958508246115e-05,4.1088680154643954e-05,4.1084841250267345e-05,1327658.83,1327701.875,2655360.705,7.450780598446727e-05,7.448011543601751e-05,7.472185418009758e-05,,,4.108122393517988e-05,4.1088939979090356e-05,4.108510351215955e-05,1327686.305,1327748.36,2655434.665,7.615986745804549e-05,7.609999738633633e-05,7.664625998586416e-05,,,4.1081661929638355e-05,4.108937269847957e-05,4.1085538960032864e-05,1327699.44,1327775.47,2655474.91,7.799302460625767e-05,7.786053232848644e-05,7.876376621425152e-05,,,4.1082272637140705e-05,4.108997769435518e-05,4.108614701181068e-05,1327712.69,1327791.505,2655504.195,7.996107917279004e-05,7.970233680680394e-05,8.10116226784885e-05,,,4.108305587578798e-05,4.1090755476034244e-05,4.1086927503783953e-05,1327721.21,1327803.52,2655524.73,8.199195512133884e-05,8.160857949405908e-05,8.332637738931226e-05,,,4.1084011954808374e-05,4.109170546144014e-05,4.108788041776279e-05,1327728.63,1327816.39,2655545.02,8.409500060224673e-05,8.355764206498862e-05,8.572252871090313e-05,,,4.1085140746872636e-05,4.109282805075054e-05,4.108900635401369e-05,1327734.795,1327824.35,2655559.145,8.626091526821256e-05,8.554293308407068e-05,8.818520931527019e-05,,,4.108644152438501e-05,4.109412273464841e-05,4.1090303766395665e-05,1327737.645,1327831.5,2655569.145,8.847731165587901e-05,8.756663417443633e-05,9.070846019312739e-05,,,4.1087914651143366e-05,4.109558998607099e-05,4.1091774164669914e-05,1327739.165,1327836.265,2655575.43,9.071721229702235e-05,8.96218279376626e-05,9.326369501650334e-05,,,4.108955961783067e-05,4.1097228404396446e-05,4.109341600269545e-05,1327742.405,1327842.265,2655584.67,9.298438904806971e-05,9.168601827695966e-05,9.584922343492509e-05,,,4.109137704290333e-05,4.109903959033545e-05,4.109523002625792e-05,1327743.565,1327843.395,2655586.96,9.527936577796936e-05,9.378609480336309e-05,9.847759502008557e-05,,,4.1093366708082616e-05,4.1101022470684254e-05,4.109721638087649e-05,1327742.35,1327846.615,2655588.965,9.760345332324505e-05,9.589961031451821e-05,0.0001011370331980288,,,4.109552839508979e-05,4.1103177591139686e-05,4.1099374739133056e-05,1327742.38,1327848.79,2655591.17,9.994572028517723e-05,9.80388093739748e-05,0.00010381627827882767,,,4.109786175831687e-05,4.110550467885332e-05,4.110170493731857e-05,1327743.3,1327850.94,2655594.24,0.00010231002233922482,0.00010019006440415978,0.00010651447577401996,,,4.1100366925093116e-05,4.110800320631825e-05,4.110420673896442e-05,1327743.48,1327852.59,2655596.07,0.00010469752131029963,0.00010235874215140939,0.00010922835674136876,,,4.1103043822658944e-05,4.111067341000307e-05,4.110688032596954e-05,1327742.555,1327851.66,2655594.215,0.00010710497852414847,0.00010454505681991577,0.00011196126695722341,,,4.110589232368511e-05,4.111351545361685e-05,4.110972564376425e-05,1327740.96,1327854.02,2655594.98,0.0001095512043684721,0.00010674454271793366,0.00011472848244011403,,,4.110891235541203e-05,4.111652888241224e-05,4.111274243769003e-05,1327738.04,1327854.35,2655592.39,0.00011201973771676421,0.00010895789484493434,0.00011751943035051226,,,4.111210348128225e-05,4.111971393285785e-05,4.111593050765805e-05,1327737.02,1327854.875,2655591.895,0.00011451872065663337,0.00011118961730971933,0.00012034943327307701,,,4.111546646527131e-05,4.112307033210527e-05,4.11192901628965e-05,1327735.875,1327855.985,2655591.86,0.00011705046286806464,0.0001134387159254402,0.00012321921065449714,,,0.6552907832618803,0.6553050080593675,0.6553190834540874,0.6553330622334034,0.6553498852439225,0.655365256909281,0.6553812278434634,0.6553985500987619,0.6554149914719164,0.6554341678973288,0.6554538240004331,0.6554723701067269,0.6554922252800316,0.6555118904355913,0.655533530563116,0.6555526231788099,0.6555728815309704,0.6555933623854071,0.6556140323821456,0.6556348438933491,ground_truth,,0.6551987844798713,62.40997762605548,31.20498881302774,31.20498881302774
